BRRD,00050068,"2248 - Bratz Rock Angelz (G).gba","",0004FFCC
BIQE,004665AC,"2251 - The Incredibles - Rise of the Underminer (U).gba","",
BR6J,000A3470,"2253 - RockMan EXE 6 - Dennoujuu Faltzer (J).gba","",
BR5J,000A4948,"2254 - RockMan EXE 6 - Dennoujuu Grega (J).gba","",
B36P,0011DBD0,"2260 - Dynasty Warriors Advance (E).gba","",
BZPE,0000CC74,"2261 - 2 in 1 - Dr. Mario and Puzzle League (U).gba","",0000CC14
BM7Y,000EAADC,"2263 - Madagascar - Operation Penguin (E).gba","",
BD7E,005709FC,"2267 - The Proud Family (U).gba","",005709CC
B4LJ,0004F9DC,"2269 - Sugar Sugar Rune - Heart Ga Ippai! Moegi Gakuen (J).gba","",0004F97C
BUDJ,00BCA954,"2271 - Konjiki no Gashbell!! Yuujou no Dengeki Dream Tag Tournament (J).gba","",00BCA924
BTME,00256EB4,"2272 - Mario Tennis - Power Tour (U).gba","",
B3CJ,000C62D0,"2273 - Summon Night Craft Sword Monogatari - Hajimari no Ishi (J).gba","",000C6288
BZ4J,00416D0C,"2274 - Final Fantasy IV Advance (J).gba","",
BZ4E,003DC894,"2275 - Final Fantasy IV Advance (U).gba","",
B35P,00308AE0,"2276 - Strawberry Shortcake - Ice Cream Island Riding Camp (E).gba","",00308AB0
B82E,000843A4,"2278 - Dogz (U).gba","",00084368
BEBE,00026DC4,"2280 - Elf Bowling 1 & 2 (U).gba","",00026DBC
BKQE,000B8D4C,"2281 - Kong - The 8th Wonder of the World (U).gba","",000B8D1C
A4GE,001E628C,"2284 - ZatchBell! - Electric Arena (U).gba","",001E6244
B73J,0006FB68,"2285 - Hudson Collection Vol. 3 - Action Collection (J).gba","",
BFVJ,0016CD14,"2286 - Twin Series Vol. 1 - Mezase Debut! Fashion Designer Monogatari & Kawaii Pet Game Gallery 2 (J).gba","",0016CCF0
BHHE,0007CB70,"2287 - Hi Hi Puffy AmiYumi - Kaznapped (U).gba","",0007CAE0
BLFE,00582D8C,"2288 - 2 in 1 - Dragon Ball Z - The Legacy of Goku I & II (U).gba","",00582D78
BM7P,000A6844,"2290 - Madagascar - Operation Penguin (E).gba","",000A6840
A7ME,00112E40,"2292 - The Amazing Virtual Sea Monkeys (U).gba","",
ATTE,0027E6E8,"2293 - Tiny Toon Adventures - Scary Dreams (U).gba","",
AWLF,0007F66C,"2294 - La famille Delajungle - Le Film (F).gba","",
BW5E,000115A0,"2295 - 2 in 1 - Sonic Advance & Sonic Pinball Party (U).gba","",00011570
BO2J,000B96F4,"2296 - Ochainu no Bouken Jima (J).gba","",000B96AC
BHHJ,00082F18,"2297 - Hi Hi Puffy AmiYumi (J).gba","",00082E88
BXKE,0022667C,"2299 - 2 in 1 - Castlevania Double Pack (U).gba","",0022664C
BTDE,0004A428,"2300 - Pocket Dogs (U).gba","",0004A3EC
BGQE,0062CD18,"2304 - Greg Hastings' Tournament Paintball Max'd (U).gba","",0062CCB8
B86X,0028BB8C,"2305 - Hello Kitty - Happy Party Pals (E).gba","",0028BB88
V49E,005079B8,"2308 - Drill Dozer (U).gba","",
BAHP,007E2548,"2310 - Alien Homonid (E).gba","",
BW2P,003E306C,"2311 - 2 in 1 - Cartoon Network - Block Party & Speedway (E).gba","",003E303C
BRDX,003C9CBC,"2315 - Power Rangers - Space Patrol Delta (E).gba","",003C9CB8
BNUP,0031FF28,"2318 - Spongebob Squarepants and Friends Unite (E).gba","",0031FEF8
BXKP,0022667C,"2319 - 2 in 1 - Castlevania Double Pack (E).gba","",0022664C
BRQP,00114E94,"2321 - 3 in 1 - Darts & Shuffle and Skiball (E).gba","",00114E4C
BKMP,00054AFC,"2323 - Kim Possible 2 - Drakken's Demise (E).gba","",0003C47C
BFBP,000030B0,"2325 - 2 in 1 - Disney Sportpack (E).gba","",00003080
BIND,005F0800,"2326 - 2 in 1 - Findet Nemo & Die Unglaublichen (G).gba","",
BFWY,00080030,"2327 - 2 in 1 - Findet Nemo & Das Abenteuer Geht Weiter (E).gba","",0007FF94
AMTC,000AB0E4,"2330 - Miteluode Ronghe (C).gba","",000AB084
AN8E,000BE128,"2331 - Tales of Phantasia (U).gba","",000BE0EC
BWCP,00608B0C,"2332 - 2 in 1 - Golden Nugget Casino & Texas Hold'em Poker (E).gba","",00608ADC
A7AE,0005B1C8,"2334 - Naruto - Ninja Council (U).gba","",0005B18C
BZWJ,000B25D4,"2335 - Akagi (J).gba","",000B25A4
B76J,0015B524,"2336 - Hudson Best Collection Vol. 6 - Bouken Jima Collection (J).gba","",
BUHJ,0062C86C,"2337 - Ueki no Housoku Shinki Sakuretsu! Nouryokumono Battle (J).gba","",
B9CJ,000E226C,"2339 - Kuniokun Nekketsu Collection 3 (J).gba","",000E223C
BIAE,0004CBC0,"2340 - Ice Age 2 - The Meltdown (U).gba","",
BY2P,00B96188,"2341 - 2 in 1 - Yu-Gi-Oh! Double Pack (E).gba","",00B960B0
BT8P,00682398,"2342 - 2 in 1 - Teenage Mutant Ninja Turtles Double Pack (E).gba","",
B3NP,0018D008,"2345 - 3 in 1 - Majesco's Sports Pack (E).gba","",0018CFB4
BYUJ,00175320,"2348 - Yggdra Union (J).gba","",
BTRE,000F0434,"2349 - The Tower SP (J).gba","",000F03F8
AN3E,00033EEC,"2350 - Catz (U).gba","",00033EB0
AN8P,000C1AE8,"2351 - Tales of Phantasia (E).gba","",000C1AAC
BIAP,00E633D4,"2353 - Ice Age 2 - The Meltdown (E).gba","",
B27E,00154964,"2354 - Top Spin 2 (U).gba","",0006C8B4
BWOP,001B9B84,"2359 - World Poker Tour (E).gba","",
BKCS,000E3248,"2361 - Shinchan Aventuras en Cineland (S).gba","",000E31C4
BELP,0002FD30,"2365 - Elf The Movie (E).gba","",
BWLE,0069D53C,"2366 - The Wild (U).gba","",0069D50C
BC2J,00148690,"2367 - Crayon Shin chan - Densetsu wo Yobu Omake no Miyako Shockgaan (J).gba","",00148600
BDZF,0042E384,"2368 - 2 in 1 - Monstres & Cie & Le Monde de Nemo (F).gba","",
BE4J,001724B4,"2370 - Eyeshield 21 - Devilbats Devildays (J).gba","",00172478
BUOJ,00034E58,"2371 - Minna no Soft Series Numpla Advance (J).gba","",00034E28
ABFP,000BB98C,"2372 - Breath of Fire (E).gba","",000BB920
AN3J,000338DC,"2373 - Nakayoshi Pet Advance Series 3 Kawaii Koneko (J).gba","",000338A0
ASOJ,006D77D8,"2374 - Sonic Advance (J).gba","",006D77A8
A3UJ,00120E94,"2377 - Mother 3 (J).gba","",00120E1C
BUEX,0004A934,"2381 - Danny Phantom - The Ultimate Enemy (E).gba","",0004A8A4
B6WE,0020ACB4,"2383 - FIFA World Cup 2006 (U).gba","",
BQKJ,00276E58,"2384 - Konchuu no Mori no Daibouken (J).gba","",
B7IJ,00070E5C,"2385 - Hudson Best Collection Vol. 1 (J).gba","",
BINP,005EF4EC,"2386 - 2 in 1 - Finding Nemo & The Incredibles (E).gba","",
B2QP,008AD2A8,"2388 - 2 in 1 - Prince of Persia - The Sands of Time & Tomb Raider - The Prophecy (E).gba","",008AD278
BJKP,00095EBC,"2390 - Juka and the Monophonic Menace (E).gba","",000A3EC8
BUOE,0003501C,"2392 - Dr. Sudoku (U).gba","",00034FEC
B8SE,001AB848,"2394 - 2 in 1 - Spyro - Season of Ice & Spyro - Season of Flame (U).gba","",
U32J,0025E56C,"2395 - Zoku Bokura no Taiyou - Taiyou Shounen Django (J).gba","",
BTJE,00129F20,"2397 - Tringo (U).gba","",00129F08
BGZJ,000B5990,"2398 - Madagascar (J).gba","",
B74J,000A02F8,"2399 - Hudson Best Collection Vol. 4 - Nazotoki Collection (J).gba","",
BW6J,00011314,"2400 - 2 in 1 - Sonic Pinball Party & Sonic Battle (J).gba","",000112E4
BW4J,00011144,"2401 - 2 in 1 - Sonic Advance & Sonic Battle (J).gba","",00011114
BC4E,000175DC,"2402 - 3 in 1 - Candy Land, Chutes and Ladders, Memory (U).gba","",000164AC
B3UE,0002C4B4,"2403 - 3 in 1 - Life, Yahtzee, Payday (U).gba","",0002C454
BNMJ,0004FF90,"2404 - Mahou Sensei Negima! Private Lesson 2 (J).gba","",
B3XE,001B4D5C,"2405 - X-Men - The Official Game (U).gba","",
BIXJ,0040CDD8,"2406 - Calciobit (J).gba","",0040CDA8
BAXJ,003845D0,"2407 - Animal Yokochou - Doki Doki Shinkyuu Shiken! no Kan (J).gba","",00384594
B72J,00068A5C,"2408 - Hudson Collection Vol. 2 - Lode Runner Collection (J).gba","",
B3IJ,000C49F4,"2410 - Mirakuru! Panzou - 7 Tsuno Hosh no Kaizoku (J).gba","",000C49B8
BC7E,00126108,"2412 - Backyard Sports Baseball 2007 (U).gba","",001260D8
BBMJ,000FA660,"2414 - B-Legend! Battle B-Daman Fire Spirit (J).gba","",
B43J,00045750,"2415 - Cinnamon Fuwafuwa Daisakusen (J).gba","",
B3XP,001B5204,"2416 - X-Men - The Official Game (E).gba","",
BZ4P,004F5A5C,"2417 - Final Fantasy IV Advance (E).gba","",
B53E,0003D0C0,"2421 - 2 in 1 - Crash Bandicoot Purple - Ripto's Rampage & Spyro Orange - The Cortex Conspiracy (U).gba","",000D3930
BULP,00076720,"2422 - Ultimate Spider-Man (E).gba","",
BCAE,0003D9D8,"2423 - Cars (U).gba","",
BH9P,00069D58,"2425 - Tony Hawk's American Sk8land (E).gba","",000FB4D4
BDVE,00A69068,"2426 - Dragon Ball - Advanced Adventure (U).gba","",00D2BAE4
BR5E,000A2410,"2427 - MegaMan Battle Network 6 - Cybeast Gregar (U).gba","",
BR5P,000A2410,"2428 - MegaMan Battle Network 6 - Cybeast Gregar (E).gba","",
BR6P,000A0F30,"2429 - MegaMan Battle Network 6 - Cybeast Falzar (E).gba","",
B44P,00420000,"2434 - 3 in 1 - Rugrats, SpongeBob, Tak (E).gba","",
B8QE,00E914C8,"2435 - Pirates of the Caribbean - Dead Man's Chest (U).gba","",
BR6E,000A0F30,"2436 - MegaMan Battle Network 6 - Cybeast Falzar (U).gba","",
BY2E,00B9E418,"2437 - 2 in 1 - Yu-Gi-Oh! The Sacred Cards & Yu-Gi-Oh! Reshef Of Destrcution (U).gba","",00B9E340
BCZP,0020C998,"2439 - SRS - Street Racing Syndicate (E).gba","",
BM7S,000E02E0,"2441 - Madagascar - Operacion Pinguino (S).gba","",
BVDJ,001B37D4,"2442 - Bit Generations - Boundish (J).gba","",001B3774
BVBJ,00087E38,"2443 - Bit Generations - Dial Hex (J).gba","",
BVCJ,000AD364,"2444 - Bit Generations - Dotstream (J).gba","",
BQ7E,001C508C,"2445 - Monster House (U).gba","",000E4B58
BH5S,00061050,"2446 - Vecinos Invasores (S).gba","",0006105C
B75J,00079CA8,"2448 - Hudson Best Collection Vol. 5 - Shooting Collection (J).gba","",
BCAJ,0062C12C,"2449 - Cars (J).gba","",006B7BA8
BVGJ,000351AC,"2451 - Bit Generations - Soundvoyager (J).gba","",
BVEJ,001ADBB0,"2452 - Bit Generations - Orbital (J).gba","",00028C20
BVAJ,00347B04,"2454 - Bit Generations - Coloris (J).gba","",
BW3J,000104F0,"2456 - 2 in 1 - Sonic Advance & Chuuchu Rocket (J).gba","",000104C0
BHSJ,0010212C,"2457 - Hamster Monogatari 3EX 4 Special (J).gba","",00102108
AB4E,00074EB8,"2458 - Summon Night - Swordcraft Story (U).gba","",00074EA0
BFWP,00080018,"2459 - 2 in 1 - Finding Nemo & Finding Nemo - The Continuing Adventures (E).gba","",0007FF7C
BIQJ,0046C274,"2460 - Mr. Incredible - Kyouteki Underminder Toujou (J).gba","",
BRIJ,00902EB0,"2462 - Rhythm Tengoku (J).gba","",
BDXE,000E461C,"2463 - Battle B-Daman (U).gba","",
AOGE,00438C3C,"2467 - Super Robot Taisen - Original Generation (U).gba","",00438C0C
BUFE,000C0C04,"2472 - 2 in 1 - Dragon Ball Z - Buu's Fury & Dragon Ball GT - Transformation (U).gba","",
BCAD,000E9150,"2473 - Cars (G).gba","",
BUOP,000350F0,"2474 - Dr. Sudoku (E).gba","",000350C0
BYVE,00B1B980,"2476 - 2 in 1 - Yu-Gi-Oh! - Destiny Board Traveler & Yu-Gi-Oh! - Dungeon Dice Monsters (E).gba","",00B1B944
BCAI,006200CC,"2477 - Cars (I).gba","",006ABC60
BL7E,0007A320,"2479 - LEGO Star Wars II - The Original Trilogy (U).gba","",
BLPI,001363EC,"2480 - 2 in 1 - Disney Principesse & Il Re Leone (I).gba","",
BCQE,001119CC,"2482 - The Cheetah Girls (U).gba","",0011194C
BL7P,0007A45C,"2483 - LEGO Star Wars II - The Original Trilogy (E).gba","",
BOAE,0008E87C,"2484 - Open Season (U).gba","",0008E84C
B24E,01E866BC,"2485 - Pokemon Mystery Dungeon - Red Rescue Team (U).gba","",
BL6E,000E7114,"2487 - My Little Pony Crystal Princess - The Runaway Rainbow (U).gba","",000E7104
BQYE,000898C4,"2488 - Danny Phantom - Urban Jungle (U).gba","",00089834
BFEE,00050C5C,"2491 - Dogz - Fashion (U).gba","",00050C20
B7FE,00247BD8,"2492 - FIFA Soccer 07 (U).gba","",
AN3X,0003DE44,"2493 - Catz (E).gba","",0003DE08
B4TE,000411F4,"2497 - Strawberry Shortcake - Sweet Dreams (U).gba","",000411C4
BN9E,00652100,"2501 - The Little Mermaid - Magic in Two Kingdoms (U).gba","",0023A30C
BZ5J,0041524C,"2502 - Final Fantasy V Advance (J).gba","",
BWBF,0013668C,"2503 - 2 in 1 - Frere des Ours & Disney Princesse (F).gba","",
BRRF,0005002C,"2504 - Bratz - Rock Angelz (F).gba","",0004FF90
BBME,000F9574,"2507 - Battle B-Daman - Fire Spirits (U).gba","",
AP8S,000B86C4,"2508 - Scooby-Doo - The Motion Picture (S).gba","",
BN2E,0040C970,"2510 - Naruto Ninja Council 2 (U).gba","",0040C940
BUQE,00218FA8,"2514 - 2 in 1 - Uno & Skip-Bo (U).gba","",00218EC8
B33E,0014294C,"2516 - The Santa Clause 3 - The Escape Clause (U).gba","",
BXCE,00020184,"2519 - 3 in 1 - Ker Plunk! & Toss Across & Tip It (U).gba","",00020148
BB3E,001232F0,"2521 - Barbie - 12 Dancing Princesses (U).gba","",000604BC
BB4E,0030D1E4,"2522 - 2 in 1 - Matchbox Missions (U).gba","",0030D19C
BNPE,001409FC,"2523 - Princess Natasha - Student Secret Agent (U).gba","",
BXPE,001C532C,"2525 - Dora the Explorer - Dora's World Adventure (U).gba","",
BT8E,00682398,"2526 - Teenage Mutant Ninja Turtles - Double Pack (U).gba","",
BBIE,0006B314,"2529 - The Barbie Diaries - High School Mystery (U).gba","",0006B2D8
BSKE,000968A8,"2531 - Summon Night - Swordcraft Story 2 (U).gba","",0009686C
BS7E,000ABAE0,"2532 - 2 in 1 - Shark Tale & Shrek 2 (U).gba","",
BQJE,0011C61C,"2537 - 2 in 1 - Hot Wheels Stunt Track Challenge & Hot Wheels World Race (U).gba","",
BLHE,000AF964,"2538 - Flushed Away (U).gba","",000AF8D4
BU5E,001DCC8C,"2543 - Uno 52 (U).gba","",001DCBAC
BHVP,0010093C,"2544 - Scurge Hive (E).gba","",
BFYE,0009C3AC,"2548 - Foster's Home for Imaginary Friends (U).gba","",0003459C
BX3E,00E47F44,"2552 - 2 in 1 - Spider-Man & Spider-Man 2 (U).gba","",00E47CA4
B3NE,0018D008,"2553 - 3 in 1 - Majesco's Sports Pack (U).gba","",0018CFB4
BOAX,0009ACC8,"2555 - Open Season (E).gba","",0009AC98
BRQE,00114E94,"2557 - 3 in 1 - Majesco's Rec Room Challenge (U).gba","",00114E4C
BRLP,002B9EC4,"2558 - Rebelstar - Tactical Command (E).gba","",002B9EA0
BJKE,001F9FC4,"2559 - Juka and the Monophonic Menace (U).gba","",
BHVE,000F052C,"2560 - Scurge Hive (U).gba","",000F0514
BL8P,0008D00C,"2561 - Laura Croft - Tomb Raider Legend (E).gba","",
BZ5E,003F2CB4,"2564 - Final Fantasy V Advance (U).gba","",
BJTE,0003BF70,"2566 - Tom and Jerry Tales (U).gba","",0003BF40
B24P,01E866BC,"2567 - Pokemon Mystery Dungeon - Red Rescue Team (E).gba","",
BPUE,001B8A34,"2570 - 2 in 1 - Scooby-Doo & Scooby-Doo 2 Monsters Unleashed (U).gba","",001B8980
BU2E,0004C65C,"2571 - 2 in 1 - SpongeBob Squarepants Battle for Bikini Bottom & Nicktoons Freeze Frame Frenzy (U).gba","",
BXHE,001507D8,"2573 - 2 in 1 - Madagascar Operation Penguin & Shrek 2 (U).gba","",
B82Y,000FE384,"2577 - Dogz (E).gba","",000FE348
B2RE,004730CC,"2580 - Super Robot Taisen - Original Generation 2 (U).gba","",0047309C
BIJE,000001FC,"2581 - Sonic The Hedgehog - Genesis (U).gba","",
AH8P,006F93E4,"2583 - Hot Wheels - Velocity X (E).gba","",00014EDD
BC9E,0008BF1C,"2585 - Spider-Man - Battle For New York (U).gba","",000909DC
BENP,00FA512C,"2586 - Eragon (E).gba","",000475B0
BHHP,000875A4,"2588 - Hi Hi Puffy AmiYumi - Kaznapped (E).gba","",00087514
BJTP,0003C11C,"2589 - Tom and Jerry Tales (E).gba","",0003C0EC
BH3P,0181740C,"2590 - Happy Feet (E).gba","",000B107C
BJHP,001E97CC,"2591 - Justice League Heroes - The Flash (E).gba","",0010E358
BLHP,000B2BE8,"2592 - Flushed Away (E).gba","",000B2B58
BT7E,00036400,"2597 - Tonka - On the Job (U).gba","",
BYUE,001CBD48,"2598 - Yggdra Union - We'll Never Fight Alone (U).gba","",
BZ6J,001EA5DC,"2599 - Final Fantasy VI Advance (J).gba","",001EA588
BL8E,0008D00C,"2600 - Lara Croft - Tomb Raider Legend (U).gba","",
